Bacia;Campo;Estado;Contrato;Concessionária;Ind. Operadora;Percentual de Participação;Mês;Ano;Localização (Terra/Mar);Lâmina D'Água (m);°API;Data Início Produção;Data Descoberta;Área (Km²);Vol. Gás Disponível (Mm³);Produção de Petróleo (m³);Produção de Óleo (m³);Produção de Gás Total(Mm³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Condensado (m³);Produção de Água (m³);Vol. Gás Injetado para Armazenamento (Mm³);Vol. Queima de Gás (Mm³);Vol. Gás para Consumo (Mm³);Vol. Gás Royalties (Mm³);Vol. Circulação Gás Lift (Mm³);Vol. Gás Injetado Recup. Secundária (Mm³);Vol. Água Injetado Recup. Secundária (m³);Vol. Água Injetado Descarte (m³);Vol. Água Produzida Descartada (m³)
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;08;2020;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.819,194;14.237,596;14.237,596;3.992,20;3.992,20;0,00;0,00;1.375,035;0,00;35,109;304,639;2.157,375;0,00;1.833,258;15.814,175;0,00;1.375,04
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;12;2020;MAR;2.169,00;30,05;01/11/2018;12/09/2018;10,16;1.699,707;12.489,131;12.489,131;3.619,389;3.619,389;0,00;0,00;1.555,82;0,00;65,099;266,646;2.030,228;0,00;1.587,937;12.672,06;0,00;1.555,825
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;09;2020;MAR;2.169,00;30,15;01/11/2018;12/09/2018;10,16;1.048,827;8.006,601;8.006,601;2.182,872;2.182,872;0,00;0,00;542,35;0,00;14,928;188,364;1.251,502;0,00;930,753;12.967,754;0,00;542,351
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;09;2019;MAR;2.169,00;30,28;01/11/2018;12/09/2018;10,16;1.708,235;15.006,333;15.006,333;4.093,272;4.093,272;0,00;0,00;625,269;0,00;41,788;301,242;2.049,747;0,00;2.042,008;15.456,25;0,00;625,274
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;04;2022;MAR;2.169,00;30,40;01/11/2018;12/09/2018;10,16;2.071,319;12.299,064;12.299,064;3.870,043;3.870,043;0,00;0,00;2.034,611;0,00;14,453;296,353;2.380,607;0,00;1.487,919;16.279,769;0,00;2.034,611
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;08;2022;MAR;2.169,00;30,15;01/11/2018;12/09/2018;10,16;1.950,197;12.119,223;12.119,223;3.723,779;3.723,779;0,00;0,00;2.628,268;0,00;38,141;305,952;2.292,723;0,00;1.429,489;17.808,939;0,00;2.628,268
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;09;2021;MAR;2.169,00;30,40;01/11/2018;12/09/2018;10,16;1.339,018;12.632,174;12.632,174;3.850,972;3.850,972;0,00;0,00;1.983,289;0,00;55,046;304,755;1.697,301;0,00;2.152,154;15.811,181;0,00;1.983,249
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;03;2020;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;2.113,526;14.994,896;14.994,896;4.172,97;4.172,97;0,00;0,00;1.035,879;0,00;25,081;312,67;2.449,71;0,00;1.721,693;17.253,856;0,00;1.035,884
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;01;2022;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;2.003,491;12.301,013;12.301,013;3.903,489;3.903,489;0,00;0,00;1.849,579;0,00;68,091;309,705;2.379,72;0,00;1.522,202;17.493,965;0,00;1.849,585
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;07;2022;MAR;2.169,00;30,00;01/11/2018;12/09/2018;10,16;1.660,34;11.790,13;11.790,13;3.474,406;3.474,406;0,00;0,00;2.499,532;0,00;86,578;291,025;2.036,376;0,00;1.436,463;14.930,755;0,00;2.499,532
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;03;2021;MAR;2.169,00;30,50;01/11/2018;12/09/2018;10,16;2.588,746;16.063,554;16.063,554;4.964,098;4.964,098;0,00;0,00;1.827,564;0,00;38,49;397,019;3.022,688;0,00;1.939,843;22.508,793;0,00;1.827,569
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;05;2020;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;2.124,55;14.120,878;14.120,878;4.149,40;4.149,40;0,00;0,00;1.010,957;0,00;10,665;312,122;2.445,77;0,00;1.702,063;17.591,523;0,00;1.010,962
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;02;2021;MAR;2.169,00;30,30;01/11/2018;12/09/2018;10,16;2.208,859;14.449,735;14.449,735;4.470,828;4.470,828;0,00;0,00;1.421,415;0,00;82,704;351,448;2.641,594;0,00;1.827,818;19.761,483;0,00;1.421,419
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;10;2020;MAR;2.169,00;30,55;01/11/2018;12/09/2018;10,16;325,14;10.284,194;10.284,194;2.975,619;2.975,619;0,00;0,00;860,44;0,00;38,531;246,567;609,187;0,00;2.365,38;14.579,12;0,00;860,443
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;12;2022;MAR;2.169,00;30,00;01/11/2018;12/09/2018;10,16;1.628,707;11.083,855;11.083,855;3.340,169;3.340,169;0,00;0,00;2.976,04;0,00;32,471;308,826;1.968,438;0,00;1.370,164;18.035,193;0,00;2.976,04
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;01;2019;MAR;2.169,00;29,95;01/11/2018;12/09/2018;10,16;1.882,159;14.641,95;14.641,95;3.756,791;3.756,791;0,00;0,00;360,652;0,00;67,988;276,141;2.224,809;0,00;1.530,503;16.452,079;0,00;360,656
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;02;2019;MAR;2.169,00;29,86;01/11/2018;12/09/2018;10,16;1.777,117;14.692,065;14.692,065;3.727,267;3.727,267;0,00;0,00;499,033;0,00;175,499;277,892;2.229,037;0,00;1.496,76;15.806,812;0,00;499,037
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;01;2023;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.478,545;10.232,24;10.232,24;3.166,916;3.166,916;0,00;0,00;2.711,156;0,00;106,961;287,279;1.871,218;0,00;1.294,131;15.243,935;0,00;2.711,16
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;04;2019;MAR;2.169,00;30,04;01/11/2018;12/09/2018;10,16;1.967,458;14.637,741;14.637,741;3.764,823;3.764,823;0,00;0,00;587,68;0,00;97,035;280,11;2.343,086;0,00;1.420,22;16.018,093;0,00;587,685
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;09;2022;MAR;2.169,00;29,90;01/11/2018;12/09/2018;10,16;1.842,346;11.444,304;11.444,304;3.468,906;3.468,906;0,00;0,00;2.500,619;0,00;38,57;293,30;2.173,078;0,00;1.294,69;16.369,725;0,00;2.500,619
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;08;2021;MAR;2.169,00;30,30;01/11/2018;12/09/2018;10,16;1.461,933;13.438,921;13.438,921;3.971,604;3.971,604;0,00;0,00;1.961,825;0,00;37,893;315,084;1.813,389;0,00;2.156,694;17.492,919;0,00;1.961,832
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;10;2021;MAR;2.169,00;30,35;01/11/2018;12/09/2018;10,16;1.958,598;12.127,174;12.127,174;3.883,734;3.883,734;0,00;0,00;1.594,443;0,00;56,656;302,20;2.315,887;0,00;1.566,28;16.228,161;0,00;1.594,45
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;07;2019;MAR;2.169,00;30,89;01/11/2018;12/09/2018;10,16;1.834,783;14.502,652;14.502,652;3.885,814;3.885,814;0,00;0,00;522,694;0,00;34,675;299,075;2.167,015;0,00;1.717,282;16.890,635;0,00;522,699
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;01;2021;MAR;2.169,00;30,30;01/11/2018;12/09/2018;10,16;2.083,172;13.946,715;13.946,715;4.157,231;4.157,231;0,00;0,00;1.990,711;0,00;50,688;308,519;2.441,027;0,00;1.714,853;17.561,284;0,00;1.990,716
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;07;2021;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;1.813,287;13.424,291;13.424,291;4.023,036;4.023,036;0,00;0,00;1.669,472;0,00;73,079;310,396;2.195,241;0,00;1.826,274;16.444,419;0,00;1.669,479
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;12;2021;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.546,875;9.907,12;9.907,12;3.111,528;3.111,528;0,00;0,00;1.592,51;0,00;47,751;249,554;1.843,058;0,00;1.267,347;14.152,976;0,00;1.592,515
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;04;2020;MAR;2.169,00;30,50;01/11/2018;12/09/2018;10,16;1.869,192;12.582,957;12.582,957;3.955,941;3.955,941;0,00;0,00;745,959;0,00;61,257;302,246;2.231,179;0,00;1.723,245;16.990,28;0,00;745,962
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;10;2019;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.688,821;15.931,478;15.931,478;4.248,973;4.248,973;0,00;0,00;800,809;0,00;31,343;303,918;2.022,564;0,00;2.224,892;14.169,782;0,00;800,815
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;05;2021;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;2.717,012;16.796,419;16.796,419;5.088,261;5.088,261;0,00;0,00;2.087,117;0,00;65,036;386,819;3.167,30;0,00;1.919,394;20.497,063;0,00;2.087,123
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;12;2019;MAR;2.169,00;29,70;01/11/2018;12/09/2018;10,16;1.741,875;14.534,347;14.534,347;4.004,327;4.004,327;0,00;0,00;613,829;0,00;63,944;294,039;2.098,341;0,00;1.904,469;15.600,569;0,00;613,834
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;06;2020;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.800,856;14.054,706;14.054,706;3.961,342;3.961,342;0,00;0,00;1.161,461;0,00;35,601;297,00;2.131,94;0,00;1.827,885;17.373,042;0,00;1.161,466
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;06;2022;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;2.012,445;11.846,634;11.846,634;3.619,897;3.619,897;0,00;0,00;2.230,928;0,00;31,289;286,899;2.329,116;0,00;1.289,264;16.033,856;0,00;2.230,928
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;11;2022;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.023,196;7.549,18;7.549,18;2.212,014;2.212,014;0,00;0,00;1.810,771;0,00;97,835;218,248;1.338,141;0,00;872,734;12.760,536;0,00;1.810,771
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;11;2020;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.300,185;12.163,613;12.163,613;3.653,412;3.653,412;0,00;0,00;1.285,655;0,00;47,517;283,548;1.629,852;0,00;2.022,162;15.996,679;0,00;1.285,66
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;08;2019;MAR;2.169,00;30,15;01/11/2018;12/09/2018;10,16;2.012,60;15.482,364;15.482,364;4.155,796;4.155,796;0,00;0,00;752,952;0,00;43,152;300,929;2.355,164;0,00;1.799,115;14.556,488;0,00;752,958
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;04;2023;MAR;2.169,00;29,90;01/11/2018;12/09/2018;10,16;1.525,305;10.969,70;10.969,70;3.268,365;3.268,365;0,00;0,00;3.764,47;0,00;68,742;292,198;1.884,728;0,00;1.382,12;16.825,147;0,00;3.764,472
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;07;2020;MAR;2.169,00;30,00;01/11/2018;12/09/2018;10,16;1.911,01;13.978,523;13.978,523;3.925,087;3.925,087;0,00;0,00;1.392,692;0,00;40,376;301,509;2.251,329;0,00;1.672,191;16.371,844;0,00;1.392,696
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;02;2022;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;1.649,315;10.418,842;10.418,842;3.158,823;3.158,823;0,00;0,00;1.544,762;0,00;35,047;253,556;1.936,519;0,00;1.220,906;10.158,811;0,00;1.544,767
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;11;2021;MAR;2.169,00;30,35;01/11/2018;12/09/2018;10,16;1.619,764;10.624,004;10.624,004;3.530,02;3.530,02;0,00;0,00;1.642,132;0,00;54,98;278,214;1.951,464;0,00;1.577,062;14.260,75;0,00;1.642,138
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;06;2023;MAR;2.169,00;30,05;01/11/2018;12/09/2018;10,16;1.652,119;11.235,511;11.235,511;3.349,471;3.349,471;0,00;0,00;3.902,578;0,00;35,199;285,898;1.971,699;0,00;1.376,255;14.280,297;0,00;3.902,576
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;05;2023;MAR;2.169,00;29,95;01/11/2018;12/09/2018;10,16;1.669,905;11.169,657;11.169,657;3.360,293;3.360,293;0,00;0,00;3.589,262;0,00;69,678;296,893;2.034,909;0,00;1.323,817;17.006,537;0,00;3.589,259
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;02;2023;MAR;2.169,00;29,75;01/11/2018;12/09/2018;10,16;1.500,426;9.899,377;9.899,377;3.102,683;3.102,683;0,00;0,00;2.494,628;0,00;41,595;273,458;1.814,063;0,00;1.287,204;16.343,407;0,00;2.494,628
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;03;2022;MAR;2.169,00;30,00;01/11/2018;12/09/2018;10,16;2.181,073;12.824,885;12.824,885;4.067,292;4.067,292;0,00;0,00;2.038,267;0,00;25,752;309,196;2.514,455;0,00;1.551,27;14.578,555;0,00;2.038,274
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;06;2019;MAR;2.169,00;29,98;01/11/2018;12/09/2018;10,16;1.819,815;15.164,644;15.164,644;3.998,892;3.998,892;0,00;0,00;416,715;0,00;62,065;300,237;2.180,599;0,00;1.816,775;18.170,262;0,00;416,72
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;11;2018;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;1.812,854;13.678,709;13.678,709;3.550,969;3.550,969;0,00;0,00;297,538;0,00;0,00;0,00;1.812,854;0,00;1.738,115;13.586,447;0,00;297,542
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;11;2019;MAR;2.169,00;30,25;01/11/2018;12/09/2018;10,16;1.464,189;12.732,01;12.732,01;3.476,91;3.476,91;0,00;0,00;477,92;0,00;74,439;258,735;1.795,855;0,00;1.679,547;13.923,724;0,00;477,925
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;12;2018;MAR;2.169,00;30,10;01/11/2018;12/09/2018;10,16;2.187,671;16.146,652;16.146,652;4.197,269;4.197,269;0,00;0,00;419,212;0,00;0,00;0,00;2.187,671;0,00;2.009,598;16.852,859;0,00;419,216
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;05;2019;MAR;2.169,00;29,94;01/11/2018;12/09/2018;10,16;2.169,469;16.017,617;16.017,617;4.229,392;4.229,392;0,00;0,00;482,47;0,00;23,666;311,096;2.502,714;0,00;1.725,162;18.111,614;0,00;482,476
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;10;2022;MAR;2.169,00;30,00;01/11/2018;12/09/2018;10,16;1.652,914;11.215,078;11.215,078;3.500,959;3.500,959;0,00;0,00;2.611,916;0,00;33,367;298,181;1.982,895;0,00;1.516,497;16.638,201;0,00;2.611,916
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;03;2023;MAR;2.169,00;29,80;01/11/2018;12/09/2018;10,16;1.611,686;11.196,777;11.196,777;3.452,725;3.452,725;0,00;0,00;3.449,253;0,00;124,573;300,727;2.035,419;0,00;1.415,739;16.539,077;0,00;3.449,251
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;01;2020;MAR;2.169,00;29,95;01/11/2018;12/09/2018;10,16;2.143,099;15.695,118;15.695,118;4.239,595;4.239,595;0,00;0,00;731,328;0,00;45,651;313,75;2.500,934;0,00;1.737,094;17.983,088;0,00;731,334
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;03;2019;MAR;2.169,00;29,87;01/11/2018;12/09/2018;10,16;2.159,566;16.239,506;16.239,506;4.194,783;4.194,783;0,00;0,00;572,125;0,00;66,618;309,052;2.533,719;0,00;1.659,547;18.748,761;0,00;572,13
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;02;2020;MAR;2.169,00;30,05;01/11/2018;12/09/2018;10,16;1.890,70;14.546,054;14.546,054;3.997,076;3.997,076;0,00;0,00;827,396;0,00;23,599;293,18;2.206,013;0,00;1.789,597;15.397,316;0,00;827,401
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;06;2021;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;2.591,637;16.331,45;16.331,45;5.004,21;5.004,21;0,00;0,00;1.987,69;0,00;49,676;379,244;3.019,041;0,00;1.983,652;20.434,444;0,00;1.987,696
Santos;NOROESTE DE SAPINHOÁ;São Paulo;'48610012961201761';Petróleo Brasileiro S.A.;SIM;45,00;04;2021;MAR;2.169,00;30,20;01/11/2018;12/09/2018;10,16;2.676,338;16.624,451;16.624,451;5.021,567;5.021,567;0,00;0,00;2.125,79;0,00;55,272;385,02;3.115,036;0,00;1.904,936;22.242,998;0,00;2.125,795
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;11;2015;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;01;2018;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;05;2018;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;01;2017;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;03;2022;MAR;2.262,00;27,90;26/06/2020;10/09/2008;31,333;-0,001;80.383,851;80.383,851;17.201,911;17.201,911;0,00;0,00;0,00;0,00;330,292;2.350,90;2.669,907;0,00;14.520,72;12.935,535;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;04;2023;MAR;2.262,00;28,20;26/06/2020;10/09/2008;31,333;0,00;129.800,396;129.800,396;30.456,097;30.456,097;0,00;0,00;146,991;0,00;352,789;2.678,128;3.020,115;0,00;27.425,18;60.203,41;0,00;146,99
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;10;2015;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;02;2022;MAR;2.262,00;27,90;26/06/2020;10/09/2008;31,333;-0,00;79.066,169;79.066,169;18.207,367;18.207,367;0,00;0,00;0,00;0,00;422,099;2.013,447;2.424,29;0,00;15.771,821;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;03;2021;MAR;2.262,00;27,90;26/06/2020;10/09/2008;31,333;-0,00;68.558,195;68.558,195;13.959,032;13.959,032;0,00;0,00;45,877;0,00;336,801;1.828,713;2.157,413;0,00;11.793,52;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;08;2019;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;11;2017;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;03;2019;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;08;2015;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;731,74;731,74;123,802;123,802;0,00;0,00;0,00;0,00;123,802;0,00;123,802;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;09;2015;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;662,82;662,82;143,296;143,296;0,00;0,00;0,00;0,00;143,296;0,00;23,296;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;06;2017;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;10;2022;MAR;2.262,00;28,50;26/06/2020;10/09/2008;31,333;0,00;126.784,412;126.784,412;29.482,69;29.482,69;0,00;0,00;159,217;26.423,399;472,911;2.586,38;3.047,256;0,00;0,00;66.525,808;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;02;2023;MAR;2.262,00;28,30;26/06/2020;10/09/2008;31,333;0,00;106.838,548;106.838,548;24.894,903;24.894,903;0,00;0,00;111,086;0,00;349,976;2.204,746;2.545,813;0,00;22.340,181;54.001,52;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;12;2020;MAR;2.262,00;27,60;26/06/2020;10/09/2008;31,333;0,00;42.843,295;42.843,295;9.524,411;9.524,411;0,00;0,00;15,054;0,00;876,136;1.787,761;2.652,178;0,00;6.860,514;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;11;2019;MAR;2.262,00;27,40;26/06/2020;10/09/2008;31,333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;OESTE DE ATAPU;Rio de Janeiro;'486100038862000A';Petróleo Brasileiro S.A.;SIM;42,50;08;2020;MAR;2.262,00;27,70;26/06/2020;10/09/2008;31,333;-0,001;21.205,155;21.205,155;4.971,015;4.971,015;0,00;0,00;11,264;0,00;4.914,901;56,114;4.971,015;0,00;0,00;0,00;0,00;0,00
